"","Hera_1","Wolverine_1","Hamlet_11","Hera_11","JarJarBinks_11","Hera_14","Iris_14","Kubo_14","Wolverine_14","JarJarBinks_15","Kubo_15","Iris_17","Kubo_17","Lambchop_17","Wolverine_17","Hamlet_18","Hera_18","Iris_18","JarJarBinks_18","Kubo_18","Lambchop_18","Wolverine_18","Ophelia_19","Wolverine_19","Goose_20","Hera_20","Iris_20","Ophelia_20","Hamlet_21","JarJarBinks_21","Korra_21","Goose_22","Hamlet_22","Hera_22","Iris_22","Kubo_22","Hamlet_23","Iris_23","Korra_23","Hera_24","Kubo_24","Ophelia_24","Wolverine_24","Kubo_25","JarJarBinks_29","Korra_29","JarJarBinks_3","Kubo_30","Hamlet_31","JarJarBinks_32","Goose_37","Hera_37","Kubo_37","Lambchop_37","Ophelia_37","Wolverine_37","Goose_4","Hamlet_41","Hera_41","Goose_42","Lambchop_42","Ophelia_43","Goose_44","Iris_44","Lambchop_44","Hamlet_45","Hera_45","JarJarBinks_45","Korra_45","Ophelia_45","Hamlet_46","Iris_46","Lambchop_46","Hamlet_48","Hera_48","Korra_48","Kubo_48","Lambchop_48","Ophelia_48","Wolverine_48","Iris_49","JarJarBinks_49","Kubo_49","Ophelia_49","Wolverine_49","JarJarBinks_50","Korra_50","Lambchop_50","Ophelia_50","Wolverine_50","Lambchop_51","Goose_52","JarJarBinks_52","Kubo_52","Kubo_53","Iris_55","Lambchop_55","Ophelia_55","Ophelia_57","Wolverine_57","Goose_58","Wolverine_58","Goose_59","Hamlet_59","Iris_59","Ophelia_59","Korra_6","Iris_60","Wolverine_60","Hera_67","JarJarBinks_68","Hera_7","Iris_7","Korra_9"
"Lambchop_50",18.8970990796406,20.7285327961485,22.242033907209,23.1169489058649,22.5527836535368,21.0125483118713,24.6223880098002,21.1907863482093,24.1445821453703,23.9065472200009,21.209664444651,23.2374860286846,20.7270805977862,19.9228207451498,18.7690439937646,21.269878911144,21.4970855200333,24.161246680008,17.6182808235687,19.4775399111669,20.305547020518,19.3233638492144,21.0489222058963,23.6812122681862,16.8741723854322,21.8830023240615,21.594634927685,23.4619453179026,21.9910356195267,17.2190493437901,19.3752300868937,17.965416440823,21.5665834878207,17.8984957890736,20.5494449079536,18.788542940198,21.3179687258313,21.7436668034783,19.1842049568912,20.7200906772385,19.1536251964736,24.3878161257866,19.1112656204077,18.8115304361288,17.5296343687368,18.6566154852687,17.4268637991722,17.3102361628387,22.1755354849443,22.9632782776965,17.3783251900571,23.9231707485657,17.4955485828209,18.1733925391532,23.9786811629784,21.3307409852288,29.8033130983,25.7709061128516,22.4146767635019,17.7466693981648,10.1576436173306,24.648051635744,16.7570314467332,23.5163133963959,9.32744641485011,23.587601100947,24.5021848595558,25.6619796503368,20.2625568304264,24.1462299759565,22.3342328641515,23.9751474451655,8.07187215814842,22.8332541775842,23.1496130744727,19.4654354156659,19.397612597249,15.1623872403676,24.9699922162811,22.1516064072694,21.3719671003123,19.9639042113387,17.9896993476441,25.5897778287605,21.9574990719052,18.3592989215097,17.5073884665053,0,25.5538414874301,19.1595467753991,8.22467959060046,15.9545575472258,17.2354991702974,20.9108381722656,19.7755259063529,21.9492149714035,10.1444556471406,25.6772045945704,24.8239307611028,21.0465626830171,15.5531225136996,19.9602934169775,15.9110882945061,23.9632200894016,23.1755306565234,26.7921790052959,22.8713980362721,26.4753447912647,20.6762157096883,19.8161526415939,19.2432344591002,18.830703524458,25.3763362574041,21.1020786010115
"Ophelia_50",22.278128374053,24.2040604448628,20.4589159412901,18.9183467370742,19.1795815976946,20.51837564559,26.67764007261,16.8856629452211,26.8237139821486,20.2193418847147,18.9810642262107,25.8948805913523,20.9041855367423,21.8517152215517,22.1467200134088,21.2256705433419,22.3954253023399,26.7412881022548,21.7389510512034,23.3493893202729,25.3950829291706,22.4869154971362,21.522154519619,26.6404978023917,25.9350034507303,21.6816571136105,25.6864463566689,16.7582022293192,20.0907452747822,22.2097495146685,20.6662107823749,21.8203501664028,16.2865758566552,26.2303975891062,25.7726093495168,20.6754108774792,20.8155136748238,26.6380330461442,20.0353636335886,21.8534217869512,21.0982820572392,21.9762458213849,21.9087546248853,22.7638084118197,20.8524919963747,17.7319647519979,23.596694718394,20.6326692741784,20.5361288873345,24.1720358611781,23.7113263499917,23.0479856449912,22.2376811783873,23.7385045750266,12.2797790601517,23.6776043015936,27.6795305904562,21.3519735303917,18.0389411879218,25.652623974969,24.3776394270565,15.4266654497322,25.0525235861097,27.2571219516374,25.0945897568234,22.3203939480069,22.5165354138329,15.7614790427022,21.4687095299707,17.0107598171282,21.6075580304709,25.7843641297505,24.5000630172386,21.972649922131,20.2217666311071,20.6423222963991,25.2207263473287,26.3108252610712,18.9459116071243,21.6678483474416,26.575583254231,24.2111546246486,24.0680638203442,16.4309876093983,23.1400033485593,24.3587691497368,21.9837410300463,25.5538414874301,0,19.9729447858381,25.7108450867399,26.881254815713,23.4660656442756,18.5566842762289,23.9816509323057,26.120280339471,22.8504722917974,17.9114634299227,20.2064879744394,19.2439721414053,24.1293216669877,19.754368766176,24.3580141084624,18.3748811337967,26.4260901299677,17.146299418768,26.9790515346838,28.0168571597166,22.7503193076093,24.0923666661829,23.2564155162356,23.9491497050291,30.7759352649361,23.1553710689965
"Wolverine_50",18.8185977547911,16.3468501314302,19.3063680246571,18.1743807383621,18.816125644034,16.1084815235587,19.7838287119101,16.2586411852479,19.6329051404687,18.5091934426413,17.2961682271073,18.3320665111829,17.5675524972813,20.5219361918789,14.3357847058917,17.4825549858959,17.4137232675873,18.6538406400336,17.6268683010192,17.4152018796599,21.7317477350372,15.0546729752202,18.4088531293045,18.3503376153619,18.8023514125762,16.9457385753713,16.7303826659656,16.147472372462,15.2454319881483,18.0623298396646,16.6710603403078,18.3906296802675,14.0006749176261,20.8698877562346,16.1536668763167,17.0633353635157,18.8489946538628,17.5722695353799,15.8521910097557,18.4699939680518,16.7764744958954,19.7860103905821,13.6100256275587,19.2864370511114,16.846137351848,13.9909375201322,18.1932909543601,17.9941710597457,17.625830899798,20.8140131206978,17.9200981714831,19.3312599417362,16.2865675858973,18.9183530298844,16.9297142259933,13.9833112361492,31.3116421524413,20.5394674243176,17.3102313737981,19.7390841603803,17.5832999956167,19.7214935226482,18.6596137499307,18.5290106700087,18.166820624983,20.1228840544737,20.739176497716,22.4592273601514,18.8610287541905,20.0192013783747,18.8252872356734,16.0455415023462,17.8143045900902,19.4475045758804,18.4755183743349,18.4453634815648,18.0497635373189,19.3603820723896,21.1198091870236,9.29279985680271,15.7496835534654,19.6189916001027,16.5165210208772,19.7368518717341,10.2661195298333,19.3795846386781,17.7557751350914,19.1595467753991,19.9729447858381,0,18.3387886252007,19.5151302424769,17.8841248481441,16.9545009988449,16.6605137253783,16.9111293528819,17.84693394198,20.2851714095364,20.6347374421267,9.55482277007974,19.1161077897096,9.28957414214363,18.6750428460196,18.866892983666,17.1137987995429,22.1588607538206,22.5059734471025,21.2057381714809,12.8878956467101,18.7790820400666,19.4193760660966,18.4889721713097,20.8268203099539,18.8165901212627
"Lambchop_51",17.1152116217121,19.4573053077513,21.2314770961049,22.5750952373209,22.5109762215321,20.0797018919322,23.4730681281271,21.6292633330493,23.0850597773785,22.8962400721924,20.9052973381349,21.9100624340609,19.6008235706392,19.6996333532963,17.1149224201222,19.6587009411614,19.6465571016354,22.2963107877843,16.5906633763821,17.7205855414843,19.7519809669833,17.9677532961494,19.4304317761824,22.0232488311917,15.0849427973039,20.3407892011002,19.8924749598294,22.7882527543911,20.4524941950734,15.6849032670976,18.1905157322581,17.6155661766229,21.1413234614281,17.7618379831211,18.6542882794844,18.0624541187711,20.0694431597426,19.7020253120439,18.6268439587477,18.7677985928433,18.283802065667,22.971622971815,17.5731375168067,17.3688641045979,16.49410620985,18.1046346905705,15.8514350428459,16.6435560107653,20.6891973067206,22.3870091504804,16.5674280397037,22.2851353314416,17.151446525537,17.1963223214808,23.888049442138,19.8259613315277,31.0541875690318,25.0256156153418,21.4076313469667,16.7909116903267,9.12745423850832,23.8735719724599,15.3170743345701,22.0584167662813,8.92824039485442,21.8987373129818,22.969836630738,24.9096030658439,18.8262577441829,23.4036593730194,20.545642321369,22.8089210874082,9.16867716846801,21.0506874906828,21.8443977935617,18.0510414537623,18.0651964719148,13.6386120688897,23.9843579491417,21.195860477741,19.2135312738326,19.2086604941297,16.1888570547551,24.8622925430389,21.0445397516851,17.0755635575682,15.8892110603648,8.22467959060046,25.7108450867399,18.3387886252007,0,13.6525771180403,15.4844844196646,20.1599199609671,18.1198041706216,20.3723165484448,9.85200623504637,24.9933563971658,23.6689313690364,20.5340485817761,15.214570074562,19.2841678348723,15.2599635078135,22.6899949538437,21.5716002395613,25.838425858576,22.4351974545782,25.2760811831791,19.8364485906368,17.7081808134122,18.5027116109457,16.901256170125,24.2754101545125,19.2026119461988
"Goose_52",16.7460548180958,22.1473534559181,22.5140329655162,23.4484467776939,24.4802464331687,20.0821052210537,23.9585601638646,22.1852173923618,24.16938195354,23.9026390164263,21.9907460407635,21.3681835649831,18.4648594408328,23.0553527604254,17.9375354893298,18.8285797504144,18.2810475527618,21.5501713164781,13.537710191367,16.1970133539109,23.3904929851579,19.0745874562835,18.7142757915773,21.8403086262776,8.34198545489712,18.865854742966,19.889613335322,22.6084034226968,19.4507267717526,13.5364072035676,17.424530267581,14.5123779546722,21.3165483866034,14.5724069773192,18.4753221081306,16.7685247393644,20.4098298847002,18.6694127225758,17.1997944633639,18.3282881678316,17.6407244888944,22.138274871621,18.1003248612202,15.2090249136458,13.9471831533378,18.4299046243909,12.8968278983154,15.9313787697976,20.135448644978,18.7080275039689,11.1773335154232,20.0155115416352,20.6707992777415,11.0944727797268,24.7700488503395,20.3909541837765,34.431137957085,23.9105910921355,21.1676062809074,9.33089557854031,15.0790291853685,24.7965486192735,12.2738949584384,20.7429071984336,14.128326635649,20.6989720983324,22.1686813468487,26.0784624547448,16.0960776099912,23.7034834020953,18.7961852942928,21.4235783036279,15.5934684357366,19.718542200667,21.0923716977819,16.3986706008907,20.7811590993335,7.19030695734569,23.8250446267733,20.8498054761985,16.6767057491433,15.8055320835181,18.7784836550108,23.661894117302,20.2259622507298,13.7694420435083,13.8812154320186,15.9545575472258,26.881254815713,19.5151302424769,13.6525771180403,0,12.8771532951029,19.7202256315768,20.9333684028707,19.7660255515408,15.5978877256783,25.4387675372995,23.1808459360218,21.5649188791704,12.6575839501113,20.6302214187937,9.8131134310147,22.594037781286,19.8704967731004,25.0720707030605,21.1674451427607,23.1458096338852,20.7504510176282,18.0466735061389,16.644252524039,15.517657957833,22.0116888582001,17.0692689297435
"JarJarBinks_52",13.3186893904384,19.8312987215829,19.8229786458604,19.1858387911655,21.6643066191026,17.6810718074515,24.0023064584746,19.5566453142286,22.6898072582601,20.4259731389224,18.4712894676828,21.152221508954,14.5812046847932,22.100723846123,15.9259541065964,15.2855040423311,15.2238763806681,21.8002758213721,10.4673421333504,13.630986212222,22.6246309064055,16.8407232994814,15.0173971343706,22.0938803889265,12.8366720181027,15.3972117560035,20.0040228110703,19.2693781319313,16.2842613006344,10.4088378835163,13.029154236566,13.7340752471476,18.400492610725,18.5034923891845,19.2157108035407,14.3489233896066,17.8669963763235,19.9613143023883,13.1901286733259,15.8988953805621,13.4810512876263,19.9034015496418,17.204242922582,15.9857860344142,9.3977554201363,14.7301442872394,7.50473307175875,15.0485495486006,17.4229950900979,14.5396624727864,13.4801447487881,17.5340993893095,17.4372229063815,13.1090224277065,20.6169679585275,19.8703282658747,33.4841830295107,19.7806035051903,17.9489944138302,13.3388205946174,16.4311695504328,20.6492138585879,12.9822766022358,21.427297015289,15.8981919177316,18.6701347564358,19.6504859250664,23.3777790935355,12.6020396534223,20.0821768399134,16.038378301336,21.8176731103359,16.9401398359468,16.2539558473684,17.0833623881024,11.9474355966318,18.3065138727057,13.1506084025908,21.1536024669568,19.9679586357363,17.9078879729288,10.9660275059293,15.980338778636,20.0315061402555,19.8374833240121,9.27007604801511,10.2275443554506,17.2354991702974,23.4660656442756,17.8841248481441,15.4844844196646,12.8771532951029,0,14.838656381854,17.2315072237748,19.3174924613475,16.1514088307841,21.2756447245917,20.1377330353337,19.5650195945203,15.7189672188824,18.6913677090321,12.7293199265436,18.502306302613,19.8826560264424,22.1276360466705,19.9994226554573,23.4522956053166,21.1026136734247,14.8080166919506,13.1725799212187,12.9703306989886,22.2476868990366,13.6165858463607
"Kubo_52",16.0822623187056,20.943661290633,20.0612093369416,17.782275487202,18.1045315775025,18.5832085329465,23.8314353367863,15.8097889771823,24.2951281784469,19.6619081991819,16.3808115715571,22.3068696597756,14.2238937473261,21.9360424777243,18.2563311611688,17.5424865989544,17.7472210422383,22.8487355942443,13.8044476107933,15.5631495488567,24.1416265736644,18.8248490376282,16.9291921332683,22.7891540449127,18.9468073126585,17.0285975558448,21.6981384767692,15.5160233179917,16.2956414454625,13.9038390112001,11.606217961769,14.3809764172599,15.4508066648577,22.6829496841494,21.8073190444753,13.5943858583742,18.8136472529028,22.5464660458825,11.9273279584432,18.17756896908,12.6356071931109,19.3131446701834,18.4526458013836,17.1766707968582,12.5496723808799,12.3999106541917,14.9907391674272,16.6786648413195,17.9287091179154,14.5160454768963,15.8145487538243,19.5004836814528,17.8205533099625,16.2400766996242,15.3041677087072,20.8323896447678,31.3718520960993,19.4548126664497,17.3213513082554,18.1915133262638,19.0443502389362,19.2933014597412,18.1134373963982,23.121724639541,19.6073026075695,19.6984431549824,20.4672012248312,22.6945561380634,11.257681352531,20.0560267576202,18.0080964928515,21.6051996010236,19.489677334766,17.4780213238955,16.5794837175166,10.6661574786352,19.2433618245046,19.2273361926964,20.9245950705215,18.7749511580409,21.4999611715954,15.2202303166308,17.6095773712567,17.9631755815342,19.9367257295654,16.2761455921501,11.3310713357348,20.9108381722656,18.5566842762289,16.9545009988449,20.1599199609671,19.7202256315768,14.838656381854,0,18.0337612431457,21.7486308537471,17.8416148647684,18.5856191586814,17.9957892384999,17.2480793307262,18.282398458631,17.4391576331136,17.3076736562321,16.1582277817641,21.9663746320658,19.9645965754263,21.2396107598804,24.6039638797977,22.1437064099376,19.9786479676885,15.1004428903842,17.4087963080204,25.5275270000503,13.015809490735
"Kubo_53",15.4270184706567,14.5744210143027,17.0397005541717,17.4249254964893,18.0981365127227,16.4656456588659,20.5277382185924,19.513360914063,18.5370121208956,16.5004159829141,16.7416133664667,19.6599071730714,17.0627116802709,25.9631657332085,14.7061618912735,16.0393945360476,16.1371432015098,18.6457591403361,18.6281032053776,14.7300261885085,27.1053071159762,14.553520134767,16.9691834683463,19.5330813873866,19.5815822512783,15.350348728479,18.8941848818366,19.2037337493158,16.5342324419891,19.1494049622585,18.4081662046992,20.9998291797914,19.6077149748078,22.4762993831022,19.7051857952729,17.7174837727604,18.2088691130279,20.8156732488485,19.2433541015076,16.434747094598,18.3072163730461,18.0436621840082,15.3086617464565,18.3432314571677,18.6524977730173,19.8473959920271,17.1784593557854,17.9620030834515,17.7322395658891,21.7447318218049,20.7469278431622,16.0287133919831,12.8565700609216,21.188770777062,20.7358597115098,14.6377939736123,36.0304091073007,19.0851383702256,16.9899942945315,21.8123415061053,17.5418101190758,19.8671093798854,19.7359972499015,19.5050824166749,18.028091375635,18.134469082788,17.417967318245,23.2974819531839,19.6158959222051,19.5811334143934,18.1122394155473,20.2493692470301,18.6022099612058,15.9721623326692,16.9686791390127,18.6808079639886,10.996379553062,21.2678451794656,18.9785863494709,16.9099915776116,18.813742336421,19.170819437654,8.87664420479124,19.7400839427791,17.119872191798,20.4791220522152,17.6891483249233,19.7755259063529,23.9816509323057,16.6605137253783,18.1198041706216,20.9333684028707,17.2315072237748,18.0337612431457,0,18.4653617852175,17.742044439632,20.8657680600998,20.0956336163404,16.6197320049219,23.1793891544913,14.8935727659684,20.9064059812579,17.7677920041257,18.6863227650819,24.0956257879943,17.8332522274845,21.728327903624,18.9769255793314,15.9284413859703,19.1663761330495,16.0903897330934,22.6962667892795,16.3593998712017
"Iris_55",18.9525643981346,16.1127653402235,19.8838329541715,21.4172541215707,22.3539980756372,19.3670821567679,12.0814027431139,23.3417204860785,12.1649276922263,19.9352810865902,20.8902611535815,9.86026242536325,20.6404532670176,25.8668552668328,14.6647039934621,17.7730940588041,18.4028465806863,11.76286799982,20.6989378808768,19.8453581937834,26.4586181415351,13.8387194788532,19.633533926032,9.56106366336423,18.1161620446598,18.3339709740852,7.29584775758054,22.1191431404392,19.823212129447,20.877406087706,21.7939568418319,19.8110542822097,22.9061342351965,20.2346157381652,9.43130166223167,21.3709409391555,20.5402074565073,9.766757054309,21.5893510132684,18.6978383487539,21.1154291752744,20.3442479331541,13.2782034316079,21.1190974752688,21.1415457403607,22.304301430122,18.9876417659667,21.9380492427271,20.5572904756776,25.4465212148085,19.4261246437686,19.2956319732999,18.3609993557915,20.741655627658,23.5925629962666,13.1731713027626,36.2109263543227,22.7150619134551,20.4069112882669,20.238694182236,20.3779159016573,21.6058776184955,20.8024813439599,9.9161912658335,20.3354297231897,21.1455282957006,21.9628239450618,24.5748203059051,22.4337181258262,21.6329392046109,20.1808915279626,12.311222442096,20.4876103653967,18.9700477127982,19.6012066459431,21.6182050415388,17.6445573937754,19.6911441413772,22.0514355742707,15.0378558072454,10.5069806955986,22.0055475531159,17.3427882126315,22.9269367806862,15.7541031896618,21.9819759714345,20.4170011666598,21.9492149714035,26.120280339471,16.9111293528819,20.3723165484448,19.7660255515408,19.3174924613475,21.7486308537471,18.4653617852175,0,20.8949576946906,23.9372391208207,22.3700690030799,16.1176716537352,22.8897381207462,15.991034459418,20.0874564289399,21.2737361879396,8.50906212166138,26.2533666741507,23.6474900377247,12.9200335126525,17.9014143997241,18.0767368329295,22.2555375054318,18.0659520489101,13.0275732158574,20.5506763232847
"Lambchop_55",16.757474540855,19.0901131204449,19.7972551812822,21.1498349300311,19.9826778421647,19.4210822543793,22.6350223180275,19.1337479171527,23.2749669341272,21.7397854848461,19.2615294426756,21.7400729550943,18.9303465563305,18.5164589969358,17.2100718310646,19.5696076678223,19.7153754254386,21.8709358043145,15.828686218281,17.3156552204575,20.8472302665995,17.8572091815892,19.0447022283905,21.6473920826564,15.4282825349621,19.9334273289754,20.2756881806802,21.2973473331734,20.0164714828745,15.8648591230436,17.3328855704295,15.8453707120011,19.4209990821158,16.7634445524943,19.3615035462486,17.07665820873,19.3637215954371,20.4224083302826,17.4326697649955,17.888158547277,17.8916187419553,21.9631967827243,17.4618647621659,16.9068328081852,15.4127002117933,16.8557316401042,16.2466246773846,16.0964091193702,20.2084466575714,21.333451671534,15.9170152248082,21.7724395631989,16.3348970431026,16.7078318412422,21.38266383129,19.1024502728496,30.2129262127116,24.060042189243,20.2329415868037,17.3357256236395,7.68549239824375,22.1917884837513,16.4142744052486,21.8129721771015,8.91121786178302,20.5095385360714,21.4919575048295,23.7808862728372,17.5853103898084,22.1886125779126,19.9040547311603,22.1587588532961,8.30204574655966,20.2147399531296,20.5340768742177,16.8971508850726,17.8797100494748,15.3513375104568,22.4948239409895,19.752302896441,20.4520572651851,18.7287813165797,16.0516840201185,22.8777785823028,20.2486648250093,18.054263864333,15.4253627471469,10.1444556471406,22.8504722917974,17.84693394198,9.85200623504637,15.5978877256783,16.1514088307841,17.8416148647684,17.742044439632,20.8949576946906,0,22.8784300347795,21.5607589015752,18.7034290998812,15.5649110967289,18.0977524653254,15.3681204956466,20.8599356968172,21.2677910576097,24.0059267694005,22.0228250372262,24.5038456030746,19.6780674893968,19.4515637955601,17.4239426591788,18.0261289046165,25.0910092925863,18.2054161270823
"Ophelia_55",18.8953749824602,21.356592117745,17.6731953879177,16.0725889932287,18.6614409972467,17.3615712218278,25.1261296179849,17.6481833282896,23.8600845283347,17.2607603560092,17.7010298757543,24.535857947962,18.5912640451996,25.2112473960327,19.6629965315169,17.8984703693196,18.8637218054976,24.6336925234521,20.1639695518747,20.1178649771037,27.5646344049021,20.1940810442048,17.3935930440521,24.6396849877387,24.3107374431647,18.383836385409,23.6765591990222,16.5861403951295,17.5417366904654,21.0977351760454,20.1201467561455,21.7267757574756,17.269711865274,25.8011008305101,24.1505180063722,19.5300903453644,18.8996700108479,25.459752721422,20.010015833405,18.3793957217404,19.4246790330971,17.9796641857396,20.2423266178165,21.2801566275022,19.7314799824338,19.7168164844187,20.3155360135735,19.8924978912046,17.4387151765567,21.9377763757189,22.9341520122462,18.7059333665683,19.7927179059716,22.936905543575,14.3357030066496,21.3513379882537,33.689931864363,18.3341865838862,17.2036890381701,24.5362051726514,23.9837141751134,16.5781145796365,23.271556846835,24.6315995313582,24.1463279895033,18.7699946278989,18.6143281246579,18.5214994046699,20.4103178859284,15.8496598303633,18.2497625693982,24.6755853080199,24.1340970686699,18.1540610345918,17.2469260971808,19.5737692901025,21.3224722824684,25.1312858233565,17.2781098433997,21.4494478607447,24.9958394333956,21.4671394971085,20.9231304217714,15.8947174837297,22.0014529443112,22.7290655043439,20.2779938578618,25.6772045945704,17.9114634299227,20.2851714095364,24.9933563971658,25.4387675372995,21.2756447245917,18.5856191586814,20.8657680600998,23.9372391208207,22.8784300347795,0,15.1797919099243,19.8432439850834,24.8205679744987,19.659519060486,23.4129148403846,14.8886834439532,24.6333096689208,16.6277956521591,22.7620283020033,26.1046826958246,22.0079718226232,20.331590827655,20.7503027467966,20.2617361934074,27.9742656016898,20.1024866094748
"Ophelia_57",16.5982422107852,18.6815439202923,16.76642198727,18.6412122705701,17.6657839597122,17.479413303156,22.5780361197498,18.7195812234395,23.7421179047652,13.9316053779212,17.4108135107566,22.2506305929976,17.6196004584912,26.530097816491,17.4334443079487,14.2623380067223,15.0833215363198,22.0918672308051,18.3808928679648,17.2340589074032,28.4105512856923,17.7223881320065,12.2502310695999,22.0523367170505,22.2991171089313,15.1517387837198,21.5144130046471,13.7084426005025,15.3825872472936,19.1275581313748,19.5955519533519,21.7661813879557,18.4757981818525,25.4491224544072,22.2071386323686,17.7557481783583,16.3411162296839,23.644498425476,20.4404442485123,13.6921335307029,19.7642059950314,12.1618941288101,17.969179394154,17.9785437580202,18.6732813662716,20.9365454771958,18.7607538431028,20.173930966665,16.2372700283072,21.5166828999865,22.8631512454572,15.0053015805004,20.3120839662431,23.0048651343674,16.3073984544224,19.4125843421815,35.4359319438921,18.9843948083354,15.6961293458268,24.0695229275936,22.8632676387437,15.594891504718,23.6633639636543,22.4679740274323,23.482287948297,14.0507948160402,15.5699158207559,19.9691924872463,18.7415306163093,15.4745893912735,14.7179699124601,23.2595318389902,23.0811524140521,13.6901221521219,13.8330132575279,18.6194075091015,20.144401691939,23.5735868924681,13.9566337183718,20.6219535210009,23.3223170071009,21.4382913532095,18.7350713820723,13.9925421448042,21.6698870003573,21.8022729652308,18.6389028254932,24.8239307611028,20.2064879744394,20.6347374421267,23.6689313690364,23.1808459360218,20.1377330353337,17.9957892384999,20.0956336163404,22.3700690030799,21.5607589015752,15.1797919099243,0,19.9938504704704,24.8414005187545,19.6395763217146,23.0370408842655,12.4996044643682,22.1287844204759,17.6020889496335,20.4557744978185,23.8386949468667,22.1381040798006,19.6677840907015,19.7227777036308,17.6213949639629,27.297782977049,17.2470942770826
"Wolverine_57",19.0803988656605,15.5745124347661,17.7563050367948,17.6544328577984,16.8800119934992,15.9166449221681,17.8259057166815,16.039851076287,18.5345182532712,16.4734047720895,15.939153124086,16.304722472862,17.799076377103,22.1580054870021,15.1200650740234,17.0062826111254,18.3564707285742,17.435303852811,18.4325780357968,18.6048596738196,24.6404249596485,14.2495287130142,18.5518580133646,17.0794230251967,19.7262741348014,16.8617488427683,15.8801360802456,15.4408773768584,15.0756722726374,19.3192683042039,18.0104589275785,18.7978917676984,14.5642393924414,20.6582722494842,16.1594029596969,17.3623898382673,18.4291990218832,17.1112733324339,17.7431131323452,18.3049356252166,18.5875571881033,19.0031034484142,13.5025185761375,19.2657742653718,17.9058360766279,15.6537794986781,19.3138175163478,18.747097282156,18.3181725056572,22.2516461710546,19.5775268742247,19.006241557278,17.1370562572839,20.4505717485119,16.6584534164376,12.1186578722262,31.4170469490687,20.4290732339518,17.0437676073776,21.521595490369,19.2513618109318,18.7881733201922,20.9621489794783,18.3025148403784,19.8561697638434,20.4037856911129,21.0879961564508,22.0140780981339,20.4660963150845,20.0984901335266,19.423228464735,15.7785515133517,19.6105752228027,19.0752374029366,18.0586485875603,19.79034962971,18.3098338360131,21.4367434717512,21.0799914596095,8.60839998823196,17.3992276760087,21.2598757555044,17.2902361638918,19.5470285257877,12.3159364160601,22.0855673156051,19.3842279866621,21.0465626830171,19.2439721414053,9.55482277007974,20.5340485817761,21.5649188791704,19.5650195945203,17.2480793307262,16.6197320049219,16.1176716537352,18.7034290998812,19.8432439850834,19.9938504704704,0,21.7452878143941,6.4410136077631,20.4587779919378,17.7713276109603,16.2960698369386,22.5709366350074,22.635521116385,20.1570244164722,15.1268231008708,19.9802153073236,20.6529216369753,19.479524111416,21.5114307158673,19.4274241148678
"Goose_58",20.1194070106975,24.4828798642587,24.0889515366572,22.5357732844396,23.6606572462181,21.8434640590681,26.4112629686704,19.5430405498707,26.581628909932,26.1358195196092,21.2678296623508,24.6384565422299,19.1051379127274,19.5599348296395,21.1890919602806,22.0655868966112,21.8020650382226,24.9536312172461,15.3334472597379,19.162282008203,19.6768536460808,22.2592485136358,21.7970350745319,24.8708456311447,14.6418763213849,22.4061016694364,23.0516297182978,23.2166180575827,21.6026356892829,14.6984383872805,16.9468782795443,13.5917234581557,19.9907209225729,18.5829412160315,21.6092166518632,17.2316060197012,21.8007736882829,22.1669837362641,15.8395181438045,21.8222430397195,17.0958030335134,25.4452348653574,21.2460227902252,18.3160794143397,14.3094676317362,15.9906132096519,16.7220302498345,15.3396566991233,22.5176545336763,17.6805787177067,11.4707432918712,23.7867554431809,20.1773400767142,11.3958103182932,21.791325604036,23.4536343615991,30.466468917134,24.9097926784818,22.514150892933,11.6021075292109,15.7776861179729,25.4011360800647,12.5658595305563,24.1187676829467,15.3582070763953,23.6965321281962,24.3762501003694,26.5680983391768,16.243790423526,25.0226834620555,21.7313004980527,23.5751507137516,15.957145326087,23.1660707016075,22.9607890829891,15.6971774573149,23.2237678932157,11.5832055866188,25.8477236746368,21.821509076417,20.7707377662873,16.7244134913014,21.6450911796648,24.3106402062671,21.3784393733065,14.9229359923294,15.5956101444455,15.5531225136996,24.1293216669877,19.1161077897096,15.214570074562,12.6575839501113,15.7189672188824,18.282398458631,23.1793891544913,22.8897381207462,15.5649110967289,24.8205679744987,24.8414005187545,21.7452878143941,0,21.5136660850821,10.8967029075564,23.1366187446518,23.3756643666782,24.7735194264088,23.2529934715517,26.4123001197383,21.7675194911799,20.7582950172876,16.8176122810793,19.7422398031324,25.2398943189453,19.8784895591735
