"ID"	"hera_1"	"wolverine_1"	"buddy_11"	"hamlet_11"	"hera_11"	"jarjarbinks_11"	"joans_11"	"padme_11"	"ginger_14"	"hera_14"	"iris_14"	"jarjarbinks_14"	"kubo_14"	"wolverine_14"	"jarjarbinks_15"	"kubo_15"	"buddy_16"	"buddy_17"	"iris_17"	"ivy_17"	"kubo_17"	"lambchop_17"	"padme_17"	"wolverine_17"	"buddy_18"	"ginger_18"	"hamlet_18"	"hera_18"	"iris_18"	"ivy_18"	"jarjarbinks_18"	"kubo_18"	"lambchop_18"	"wolverine_18"	"franc_19"	"ivy_19"	"ophelia_19"	"wolverine_19"	"ginger_2"	"hera_2"	"jarjarbinks_2"	"lambchop_2"	"ginger_20"	"goose_20"	"hamlet_20"	"hera_20"	"iris_20"	"korra_20"	"ophelia_20"	"buddy_21"	"hamlet_21"	"jarjarbinks_21"	"joans_21"	"korra_21"	"kubo_21"	"franc_22"	"goose_22"	"grogu_22"	"hamlet_22"	"henry_22"	"hera_22"	"iris_22"	"joans_22"	"kubo_22"	"marshmallow_22"	"hamlet_23"	"iris_23"	"korra_23"	"franc_24"	"ginger_24"	"henry_24"	"hera_24"	"ivy_24"	"kubo_24"	"marshmallow_24"	"ophelia_24"	"wolverine_24"	"henry_25"	"kubo_25"	"ginger_29"	"henry_29"	"jarjarbinks_29"	"joans_29"	"korra_29"	"jarjarbinks_3"	"kubo_30"	"hamlet_31"	"jarjarbinks_32"	"ginger_36"	"grogu_36"	"henry_36"	"franc_37"	"goose_37"	"grogu_37"	"hera_37"	"kubo_37"	"lambchop_37"	"ophelia_37"	"wolverine_37"	"goose_4"	"grogu_41"	"hamlet_41"	"hera_41"	"joans_41"	"marshmallow_41"	"ginger_42"	"goose_42"	"grogu_42"	"henry_42"	"ivy_42"	"lambchop_42"	"ophelia_43"	"buddy_44"	"franc_44"	"ginger_44"	"goose_44"	"iris_44"	"ivy_44"	"jarjarbinks_44"	"joans_44"	"lambchop_44"	"marshmallow_44"	"buddy_45"	"franc_45"	"grogu_45"	"hamlet_45"	"henry_45"	"hera_45"	"ivy_45"	"jarjarbinks_45"	"joans_45"	"korra_45"	"marshmallow_45"	"ophelia_45"	"buddy_46"	"charles_46"	"goose_46"	"hamlet_46"	"iris_46"	"ivy_46"	"joans_46"	"lambchop_46"	"marshmallow_46"	"franc_47"	"ginger_47"	"ivy_47"	"marshmallow_47"	"buddy_48"	"charles_48"	"franc_48"	"grogu_48"	"hamlet_48"	"hera_48"	"iris_48"	"ivy_48"	"jarjarbinks_48"	"joans_48"	"korra_48"	"kubo_48"	"lambchop_48"	"marshmallow_48"	"ophelia_48"	"wolverine_48"	"charles_49"	"franc_49"	"ginger_49"	"henry_49"	"iris_49"	"ivy_49"	"jarjarbinks_49"	"joans_49"	"kubo_49"	"marshmallow_49"	"ophelia_49"	"wolverine_49"	"padme_5"	"buddy_50"	"charles_50"	"franc_50"	"ginger_50"	"grogu_50"	"ivy_50"	"jarjarbinks_50"	"joans_50"	"korra_50"	"kubo_50"	"lambchop_50"	"ophelia_50"	"wolverine_50"	"charles_51"	"franc_51"	"joans_51"	"lambchop_51"	"buddy_52"	"charles_52"	"ginger_52"	"goose_52"	"grogu_52"	"jarjarbinks_52"	"kubo_52"	"marshmallow_52"	"franc_53"	"hera_53"	"kubo_53"	"marshmallow_53"	"charles_55"	"ginger_55"	"iris_55"	"ivy_55"	"lambchop_55"	"ophelia_55"	"buddy_56"	"franc_56"	"grogu_56"	"joans_56"	"buddy_57"	"joans_57"	"ophelia_57"	"wolverine_57"	"ginger_58"	"goose_58"	"wolverine_58"	"goose_59"	"hamlet_59"	"henry_59"	"iris_59"	"ophelia_59"	"korra_6"	"padme_6"	"iris_60"	"joans_60"	"marshmallow_60"	"wolverine_60"	"joans_62"	"henry_66"	"hamlet_67"	"hera_67"	"ivy_67"	"franc_68"	"jarjarbinks_68"	"ginger_7"	"hera_7"	"iris_7"	"padme_7"	"grogu_70"	"charles_9"	"franc_9"	"grogu_9"	"henry_9"	"ivy_9"	"korra_9"
"njc68"	0.04	0.36	0.29	0.42	0.2	0.6	0.02	1.02	0.13	0.22	6.91	2.49	0.31	2.25	1.04	0.4	0.02	2.11	2.07	0.04	0.09	0	0.11	0.2	0	0	0.16	0.27	2.78	1.54	0.02	0.13	0	0.31	0.24	0.94	0.24	2.2	0	0.07	5.1	0.09	0.04	0.02	0.18	0.38	1.16	0.29	0.73	0.42	0.16	0.02	0.04	0	0.04	0.16	0.04	0.02	0.09	0.04	0.02	0.51	0.29	0.09	0	0.31	0.04	0.09	0.51	0.02	0.07	0.27	1.26	0.04	0.2	1.42	0.22	0.02	0.29	0.02	0.13	0.02	0.11	0	0.07	0.11	0.38	0.12	0.09	0.18	0.36	0.31	0.09	0.09	0.69	0.89	0.04	1.07	0.6	5.21	0.02	0.3	0.4	0.14	0.02	0.18	0.13	0	0.24	4.73	0.04	0.85	0.53	0.54	0	0.11	1.92	0.18	0.07	0.09	0.11	0.04	0	0.16	0.11	0.71	0.02	1.4	0.2	0.36	0	0.02	0	0.76	0.13	0.02	0.07	0.24	2	0.04	0.04	0.11	0	0.22	0.02	0.13	0.02	0.04	1.29	0.27	0.04	0.91	0.91	1.51	0.65	0.11	0.07	0.02	0.67	0.02	0.13	4.2	0.4	0.25	0.16	0.09	0.02	0.18	0.38	0.36	0.04	0.31	0.02	4.5	0.42	1.07	0.04	0.18	0.04	0	0.02	0.11	0.09	0.07	0.02	0.53	0.04	0.64	0.07	0.36	0.11	0.02	0.02	0.09	1.2	0.04	0	0.13	0.07	0.11	0.07	0.04	0.18	0.36	0.04	0.44	0.18	0.56	0.24	0.09	0.78	0.04	0.31	0.16	0.07	0	0	1.64	0.27	0.07	0.04	0.24	0.04	1.07	0.07	0.56	0.69	0.82	1.8	5	0.07	0.09	0.29	0.02	0.27	2.83	0.11	0.27	0.11	0.18	0.01	0.04	0.38	2.98	0.07	0.69	0.04	0.13	0.09	2.76	0.04
"njc69"	0.4	2.13	0.71	1.16	0.64	2.87	0.36	2.76	1.38	0.78	30.37	5.78	1.33	10	2.91	1.71	2.36	2.98	7.45	1.13	2.94	0.04	0.85	3.85	0.02	1.02	0.8	1.29	9.23	5.82	1.84	4.92	0.04	3.04	1.78	2.95	2.84	8.12	0.4	1.38	17.43	1.16	2.02	1.04	1.47	1.91	3.56	3	3.42	1.09	1.24	2.58	0.13	2.16	3.29	1.31	1.36	0.33	0.69	3.71	0.09	3.56	1.62	3.09	1.16	1.27	1.62	2.09	3.11	1.58	3.8	1.71	2.65	2.09	0.64	5.96	4.45	3.6	2.73	2.6	4.02	2.16	0.69	0.76	1.4	1.05	2.65	2.8	5.93	0.47	2.87	1.93	1.27	0.42	2.87	1.82	1.53	2.6	2.93	0.95	0.22	1.2	1.45	0.27	4.61	4.07	1.18	0.73	6.31	8.16	1.33	2.22	2.31	1.35	3.78	0.51	10.24	1.35	4.98	0.87	0.69	1.89	0.91	3.23	3.47	2.82	2.22	3.69	1.61	1.13	0.73	6	0.44	2.69	3.6	1.16	1.96	1.53	13.27	0.47	0.8	1.58	0.6	2.8	1.85	1.87	1.89	0.56	4.85	6.16	0.62	3.47	2.91	6.65	2.4	2.4	0.98	4	3	0.67	1.38	7.71	4.49	17.42	4.27	1.04	3.62	2.71	1.6	3.94	1.58	2.49	1.07	8.3	3.87	2.16	1.36	1.16	2.98	1.69	0.69	2.64	3.42	1.53	2.58	3.92	0.62	1.71	1.07	1.87	5.69	1.74	0.4	2.36	3.34	2.33	0.82	0.78	4.33	3.89	3.45	9.09	0.87	2.11	0.29	2.16	3.01	2.71	1.8	1.27	2.54	0.76	2.6	0.87	0.62	1.4	0.58	9.71	1.22	1.76	0.47	1.4	1.07	2.96	0.87	5.69	5.83	3.66	4.06	19.32	0.69	1.18	2.07	0.13	8.38	7.77	0.49	1.29	1.16	2.92	1.28	0.56	2.27	5.4	0.56	1.4	0.29	0.71	0.49	6.54	6.69
"njc70"	0	0	0	0	0.02	0	0	0.04	0	0	0	0	0.09	0	0	0	0	0	0	0.04	0	1.38	0	0	0	0	0	0	0	0	0	0	0.78	0	0	0	0	0	0.04	0	0	0	0	0.02	0	0	0	0.04	0.02	0	0	0	0	0	0	0	0.02	0	0	0.02	0	0	0	0	0	0	0	0.09	0	0	0.09	0	0	0.02	0	0	0	0.09	0	0	0.02	0	0	0	0	0	0.02	0.02	0.02	0	0	0	0.02	0	0	0	0.02	0.11	0	1.45	0	0	0	0	0	0.07	0	0	0.04	0	0.13	0.02	0	0.65	0	0	0	0.01	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.09	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.11	0	0	0	0	0	0	0	0	0	0	0.2	0.11	0	0	0	0	0	0	0	0	0	0	0	0.04	0.02	0	0	0	0	0	0	0	0	0.49	0.02	0	0	0	0	0	0	0	0	0	0.47	0	0.02	0	0	0	0	0	0.13	0	0	0.02	0	0.02	0	0	0	0.11	0	0.04	0.12	0	0	0.27	0.02	0.11	0.13	0	0.09	0.02	0
"njc71"	0	0.38	0	0	0	0	0	0	0	0	1.36	0	0	0.71	0	0	0	0.02	0.22	0	0	0	0	0	0	0	0	0	0.33	0.89	0	0	0	0.02	0	0.36	0	0.53	0	0	1.77	0	0	0	0	0	0.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0.04	0	0	0	0	0	0.03	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.13	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0.02	0.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51	0	0	0	0	0.16	0	0	0	0.31	0	0	0	0	0.04	0	0	0	0.02	0	0	0.18	0	0.04	0	0	0	0	0	0	0	0	0.02	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0.44	0	0	0	0	0.02	0	0	0	0	0	0.07	0	0	0.04	0	0	0	0.2	0	0	0	0.64	0	0	0.02	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0	0
"njc72"	0	0.07	0.07	0	0	0.02	0.02	0.4	0	0	1.98	0.04	0	0.87	0	0	0.02	0.18	0.49	0.04	0.02	0	0.09	0	0	0	0	0	0.67	0.22	0.02	0.02	0	0.02	0.24	0.07	0	1.05	0	0.02	0.36	0	0	0	0	0	0.62	0.02	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0.31	0	0.04	0	0	0.02	0	0.49	0	0	0	0.09	0	0.02	0	0.04	0	0	0	0.02	0	0.02	0	0.02	0	0	0.07	0	0	0	0.27	0	0	0.02	0.18	0	0	0.07	0	0	0.03	0.02	0	0	0.02	0	0	0	4.07	0.04	0.02	0.04	0.38	0	0	0.87	0	0	0.04	0.04	0	0	0.02	0	0.02	0	0.07	0.13	0	0	0	0	0.02	0.02	0	0	0	0.87	0	0.02	0.07	0	0.16	0	0.09	0	0	0.76	0.11	0	0.02	0.07	0.64	0.6	0.09	0	0	0.29	0	0	0.04	0.09	0.16	0.04	0	0	0.11	0.36	0.02	0.02	0.07	0	0	0.04	0.49	0	0.07	0	0	0	0	0.02	0.04	0	0.18	0	0.02	0	0.07	0.09	0.02	0.02	0.04	0.2	0	0	0	0.02	0.09	0	0.02	0	0.09	0	0.04	0	0.33	0.04	0	0.02	0	0.04	0	0.04	0	0	0.04	0.07	0	0	0.02	0.02	0.02	0.02	0.18	0.02	0.01	0.62	1.53	0.02	0	0.04	0	0.09	0	0	0.07	0.02	0.11	0	0	0.16	1.18	0.07	0.24	0	0.09	0.01	0.13	0
"njc73"	33.02	39.33	22.63	24.16	38.34	14.19	22.44	37.98	34.65	39.79	23.17	14.9	7.02	29.29	25.14	30.84	3.46	14.59	25.33	11.41	30.32	16.67	2.23	51.6	24.83	22.62	18.21	14.34	22.08	13.23	13.34	28.69	15.7	43.44	18.65	15.45	19.6	33.65	9.74	2.52	15.52	1.2	12.41	16.18	10.05	9.05	38.2	8.63	15.08	16.84	22.3	11.69	38.76	14.07	20.16	12.94	17.78	1.31	6.7	12.6	13.18	43.18	22.78	23.3	17.58	17.77	24.44	13.56	16.54	17.19	19.31	15.16	13.16	17.72	1.93	25.68	61.74	19.56	9.38	27.49	26.44	23.04	20.36	22.87	16.4	8.79	21.81	9.81	21.25	0.76	14.34	17.27	10.16	0.42	13.29	37.11	8.18	8.7	38.2	5.51	0.98	16.15	26.55	7.75	4.96	13.41	10.58	3.13	21.5	12.51	11.34	24.24	9.29	9.44	27.67	12.72	30.27	14.56	5.54	10.01	12.39	9.2	16.58	13.32	21.05	10.03	25.74	7.87	10.17	7.77	11.11	15.43	2.56	23.65	8.51	10.88	4.87	13.76	24.67	25.23	14.09	19.02	10.16	17.04	24.98	27.01	8.72	5.96	26.34	12.89	1.22	11.8	10.62	24.48	18.46	11.44	8.18	18	15.87	13.76	10.36	8.85	31.55	16.35	9.48	24.43	25.18	23.29	31.82	8.88	11.37	19.44	12.87	7.28	25.07	8.6	5.47	22.55	25.17	29.3	4.82	26.58	9.02	12.27	15.21	12.84	18.06	6	36.25	15.33	18.92	6.76	23.58	19.98	7.94	25.34	16.96	2.58	13.49	12.74	12.25	23.78	18.74	13.08	1.67	5.16	23.24	25.01	8.19	14.69	15.61	9.3	13.5	2.82	27.72	12.29	10.54	22.04	25.16	17.82	12.52	45.31	10.62	18.29	15.31	14.23	9.55	9.5	9.38	16.21	23.19	6.65	33.56	17.63	13.98	6.17	26.49	20.76	16	12.15	13.72	30.15	15.1	10.29	5.31	30.21	13.29	11	18.7	10.58	18.05
"njc74"	0	0	0.07	0	0	0	0	0.04	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0.96	0.02	0	0	0.02	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.36	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0.07	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0.36	0	0	0	0	0	0	0	0	0	0	0.07	0	0.93	0	0	0.03	0	0
"njc75"	0	0	0.07	0	0	0	0	0.04	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0.96	0.02	0	0	0.02	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.36	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0.07	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0.36	0	0	0	0	0	0	0	0	0	0	0.07	0	0.93	0	0	0.03	0	0
"njc76"	0	0	0.07	0	0	0	0	0.04	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0.96	0.02	0	0	0.02	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.36	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0.07	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0.36	0	0	0	0	0	0	0	0	0	0	0.07	0	0.93	0	0	0.03	0	0
"njc77"	0	0	0.07	0	0	0	0	0.04	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0.96	0.02	0	0	0.02	0	0	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.36	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0.07	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0.36	0	0	0	0	0	0	0	0	0	0	0.07	0	0.93	0	0	0.03	0	0
"njc78"	0	0	0	0	0.04	0	0	0	0	0	0	0.02	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.02	0.01	0	0.02	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.02	0	0	0	0	0.02	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0.02	0	0	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0.04	0	0	0	0	0	0.02	0	0	0	0	0	0.02	0.01	0	0	0	0	0.02	0	0	0.02
"njc79"	0.38	2.38	0.56	1.47	0.91	3.02	0.04	2.14	0.31	0.67	28.12	5.38	1.24	9.2	3.18	1.53	0.27	2.89	5.29	0.2	0.51	2.36	0.25	0.42	0	0.44	0.62	0.6	7.07	10.62	0.11	1.07	2.38	0.89	0.4	4.9	1.4	5.23	0.09	1.05	14.87	0.27	0.8	0.09	0.47	0.64	2.29	0.58	1.45	1.16	0.82	0.07	0.36	0.29	0.98	0.42	0.07	0.16	0.87	0.58	0.07	0.93	0.71	0.38	0.16	1.18	0.31	0.24	1.02	0.13	0.96	0.91	3.64	0.36	0.53	3.14	0.67	1.2	0.71	0.07	1.4	0.07	0.42	0.02	0.16	2.09	0.91	0.6	0.56	0.24	1.07	1.38	0.22	0.11	1.96	1.98	0.22	2.27	3.44	1.76	0.07	1.22	1.31	0.43	0.29	0.64	0.29	0.07	1.07	11.29	0.36	2.14	1.38	2.61	0.53	0.76	3.45	0.47	0.36	0.18	0.36	0.2	0.09	0.53	2	3.47	0.11	6.8	1.05	0.98	0	0.33	0.24	2.18	0.69	0.29	0.27	1.16	3.51	1.07	0.11	0.47	0.09	0.53	0.11	1.27	0.2	0.33	5.32	0.58	0.13	2.82	2.71	2.74	1.16	0.13	0.31	0.2	2.33	0.16	0.31	8.45	1.76	1.07	0.38	0.27	0.11	0.49	0.89	0.71	0.24	1.29	0.24	8.28	1.69	1.62	2	0.85	0.09	0.18	0.13	0.22	0.22	0.18	0.16	1.71	0.47	1.47	0.58	1.85	1.47	0.11	0.24	0.62	3.16	0.11	0.09	0.24	0.18	0.6	0.51	0.2	2.24	2.49	0.13	8.59	0.56	1.27	1.36	0.84	2.83	0.27	1.69	0.4	0.27	0.33	0	4.49	0.76	0.16	0.71	0.84	0.13	3.25	0.13	1.22	2.49	2.33	3.1	8.6	0.09	0.18	3.05	0.11	3.69	5.97	1.42	3.16	0.31	0.85	0.2	0.36	0.84	4.45	0.27	2.29	0.2	1.11	0.71	5.65	0.93
"njc80"	0	0	0.02	0	0	0	0.02	0.51	0	0	0	0.04	0.04	0	0.02	0	0	0	0	0	0	0.02	0.71	0.02	0	0.09	0	0	0	0.07	0	0.02	0.09	0	0	0.16	0.02	0	0	0	0	0	0.2	0.02	0	0	0	0	0	0.02	0.02	0	0.11	0.04	0	0	0	0	0	0	0.04	0	0	0.02	0	0.02	0	0.02	0	0	0.07	0.02	0.27	0.02	0.02	0	0	0	0	0	0.02	0	0.02	0	0	0.07	0.02	0.02	0.04	0	0	0	0	0	0	0.02	0	0	0	1.68	0	0.01	0	0	0	0	0	0	0.02	0.02	0	0	0	0.07	0	0.02	0.02	0	0	0.02	0.02	0	0.02	0	0.04	0	0.02	0.02	0	0	0	0.04	0	0	0	0.02	0	0.02	0	0.02	0	0.13	0.07	0	0.02	0.04	0	0	0.02	0	0	0.02	0	0	0	0	0.02	0.02	0	0	0	0	0.02	16.1	0	0	0	0	0	0	0.09	0.02	0.04	0	0	0.09	0	0.07	0	0	0	0	0	0	0	0.02	0.27	0	0	0.18	0	0	0.11	0	0.02	0	0.04	0	0	0	0	0	0.02	0.02	0	0.13	0.02	0	0.02	0.02	0.02	0.02	0.02	0	0	0	0	0	0	0.04	0.16	0	0	0	0.07	0	0	0.04	0.07	0	0	0	0.11	0.04	0.16	0	0.02	0	0	0	0	0.04	0	0	0	0.13	0	0	0	0	0.02
"njc81"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0.02	0.01	0	0	0.02	0	0	0	0	0	0.02	0	0	0	0	0	0.02	0	0	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.02	0	0	0	0	0	0	0	0.02	0	0.04	0	0	0	0	0	0	0	0.02	0	0	0	0.02	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0.04	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"njc82"	0.13	0.93	0.42	0.69	0.38	1.31	0.18	1.78	0.71	0.42	9.38	3.69	0.62	3.56	1.73	0.98	0.09	2.16	4.25	0.96	1.96	0	0.13	2.69	0	0.36	0.36	0.58	5.45	4.13	0.18	2.8	0	1.98	1.49	2.01	0.38	4.58	0.27	0.42	12.69	0.78	0.6	0.47	1.07	0.82	2.05	1.67	1.25	0.44	0.73	0.18	0	1.22	2.02	0.96	0.73	0.2	0.31	1.78	0	2.34	1.11	1.53	0.29	0.87	0.98	0.93	2.36	1.16	1.49	1.18	1.8	0.96	0.29	2.94	3	1.65	1.49	0.98	2.53	0.09	0.22	0.38	0.11	0.56	1.4	0.28	4.33	0.36	1.6	1.13	0.69	0.29	2.16	1.07	0.91	1.65	1.98	0	0.13	0.62	0.93	0	1.91	2.45	0.53	0.4	4.2	7.8	1.2	1.2	1.67	1.1	1.87	0.18	6.59	0.77	2.38	0.42	0.49	1.4	0.4	2.32	0.82	1.71	0.87	2.56	1.2	0.65	0.33	2.85	0.27	1.29	2.16	0.49	0.78	0.8	8.51	0.29	0.36	1.16	0.24	2.22	1.09	1.53	0.98	0.29	2.98	4.76	0.42	2.07	1.96	4.31	2.05	0.09	0.04	1.45	2.04	0.38	0.73	5.38	2.13	0.91	3.18	0.53	2.11	1.71	1.47	0.04	1.09	1.49	0.8	5.83	1.64	1.82	0.73	0.58	2.56	0.82	0.51	2.16	0.02	0.76	1.42	2.07	0.24	1.27	0.27	0.91	4.67	1.07	0.27	1.6	1.71	1	0.36	0.47	0.02	2.22	1.6	7.64	0.42	1.42	0.22	1.22	1.81	1.65	0.93	1.09	1.22	0.53	1.56	0.51	0.36	0.73	0.36	4.87	0.76	0.82	0.24	0.93	0.51	2.09	0.58	3.65	3.27	1.93	3.59	14.3	0.38	0.56	1	0.02	4.93	6.41	0.16	0.65	0.42	0.45	0.83	0.16	1.25	4.85	0.44	1.14	0.13	0.42	0.09	3.76	3.98
"njc83"	0	0	0.02	0	0	0	0.02	0.51	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.02	0.71	0.02	0	0.02	0	0	0	0	0	0	0.04	0	0	0.07	0	0	0	0	0	0	0.04	0.02	0	0	0	0	0.02	0.02	0	0	0.09	0.02	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.04	0.02	0.04	0.02	0.02	0	0	0	0	0	0.02	0	0.02	0	0	0	0.02	0.01	0.02	0	0	0	0	0	0	0	0	0	0	2.24	0	0.01	0	0	0	0	0	0	0.07	0	0	0.02	0	0.65	0	0	0	0.01	0	0.02	0.02	0	0.02	0	0.02	0	0.02	0	0	0	0	0.02	0	0	0	0.02	0	0	0	0.02	0	0.09	0.02	0	0	0.02	0	0	0.02	0	0	0.02	0	0	0	0	0.02	0.02	0	0	0	0	0.02	16.1	0	0	0	0	0	0	0.07	0.02	0.02	0	0	0.04	0	0.02	0	0	0	0	0	0	0	0.02	0.16	0	0	0.09	0	0	0.04	0	0.02	0	0.02	0	0	0	0	0	0.02	0.02	0	0.07	0.02	0	0	0	0.02	0	0.02	0	0	0	0	0	0	0	0.02	0	0	0	0.02	0	0	0	0.02	0	0	0	0.02	0.02	0.02	0	0	0	0	0	0	0.02	0	0.2	0	0.13	0	0	0	0	0.02
